latitude,longitude,elevation,time
41.273741,-96.157882,365.8,2024-11-16T17:35:52
41.282595,-96.157912,377.2,2024-11-16T17:42:04
41.282883,-96.163369,349.3,2024-11-16T16:35:54
41.275078,-96.157863,359.7,2024-11-16T17:36:37
41.299373,-96.164045,372.6,2024-11-16T16:16:54
41.270053,-96.172208,339,2024-11-16T16:46:19
41.280202,-96.157933,362.3,2024-11-16T17:39:48
41.274892,-96.169564,339.5,2024-11-16T16:42:58
41.280219,-96.157936,362.4,2024-11-16T17:39:49
41.253494,-96.153201,348.1,2024-11-16T17:11:31
41.264313,-96.15103,384.9,2024-11-16T17:21:35
41.300901,-96.167308,385.3,2024-11-16T16:14:40
41.264385,-96.151369,385.2,2024-11-16T17:21:55
41.300411,-96.166621,377.8,2024-11-16T16:15:23
41.302486,-96.163777,364.7,2024-11-16T17:57:04
41.252423,-96.166535,336.5,2024-11-16T17:00:47
41.249113,-96.163433,338.6,2024-11-16T17:03:41
41.292091,-96.157881,378.5,2024-11-16T17:47:45
41.262037,-96.172189,336.4,2024-11-16T16:52:06
41.255424,-96.170812,335.9,2024-11-16T16:56:51
41.281541,-96.157857,372.1,2024-11-16T17:40:55
41.253551,-96.169354,339.5,2024-11-16T16:58:46
41.265589,-96.156959,367.9,2024-11-16T17:30:59
41.300353,-96.165795,373.4,2024-11-16T16:15:44
41.282164,-96.15796,375.5,2024-11-16T17:41:33
41.300564,-96.167535,381.7,2024-11-16T16:14:59
41.296604,-96.158003,368.5,2024-11-16T17:50:41
41.289666,-96.158042,382.1,2024-11-16T17:46:16
41.2487,-96.156948,348.5,2024-11-16T17:07:10
41.294989,-96.158318,372.7,2024-11-16T16:22:21
41.285797,-96.161486,359.3,2024-11-16T16:33:54
41.277432,-96.167732,340.1,2024-11-16T16:40:43
41.297903,-96.159054,371.9,2024-11-16T16:20:15
41.294553,-96.158314,373.3,2024-11-16T16:22:38
41.292144,-96.157885,378.4,2024-11-16T17:47:47
41.294818,-96.157938,372.8,2024-11-16T17:49:49
41.289038,-96.158503,382,2024-11-16T16:30:36
41.301777,-96.163374,364.8,2024-11-16T17:55:52
41.289486,-96.158019,382.2,2024-11-16T17:46:10
41.264467,-96.173091,337.8,2024-11-16T16:50:25
41.302422,-96.163976,365.3,2024-11-16T17:57:16
41.278509,-96.166739,340.2,2024-11-16T16:39:56
41.294615,-96.157936,372.9,2024-11-16T17:49:43
41.299779,-96.158337,367.7,2024-11-16T17:52:36
41.254447,-96.170018,336.7,2024-11-16T16:57:35
41.286485,-96.161368,362.9,2024-11-16T16:33:19
41.250559,-96.165319,334.7,2024-11-16T17:02:07
41.30227,-96.163343,364.3,2024-11-16T17:56:27
41.249401,-96.164174,336.5,2024-11-16T17:03:13
41.275507,-96.157886,357.9,2024-11-16T17:36:50
41.262396,-96.172356,336.7,2024-11-16T16:51:54
41.253763,-96.169499,339.7,2024-11-16T16:58:37
41.298261,-96.158161,368.8,2024-11-16T17:51:42
41.296427,-96.158317,368.7,2024-11-16T16:21:29
41.2611,-96.150123,364.7,2024-11-16T17:17:40
41.249793,-96.154694,342,2024-11-16T17:08:46
41.252148,-96.168304,334.9,2024-11-16T16:59:39
41.297941,-96.15823,368.6,2024-11-16T16:20:35
41.255296,-96.170703,335.9,2024-11-16T16:56:56
41.263561,-96.155491,372.8,2024-11-16T17:24:06
41.274317,-96.157869,363.4,2024-11-16T17:36:11
41.253982,-96.169671,338.7,2024-11-16T16:58:19
41.280497,-96.157939,364.5,2024-11-16T17:40:01
41.300672,-96.167632,384.1,2024-11-16T16:14:55
41.271379,-96.157901,370.1,2024-11-16T17:34:37
41.276474,-96.168471,339.9,2024-11-16T16:41:58
41.253558,-96.153203,348,2024-11-16T17:11:33
41.255349,-96.170748,335.9,2024-11-16T16:56:54
41.248691,-96.157094,349.1,2024-11-16T17:07:06
41.282828,-96.163402,349,2024-11-16T16:35:56
41.269738,-96.172353,339,2024-11-16T16:46:32
41.248671,-96.160537,348.4,2024-11-16T17:05:21
41.300848,-96.159845,361.6,2024-11-16T17:53:48
41.273938,-96.170202,339.1,2024-11-16T16:43:34
41.259694,-96.150653,359.1,2024-11-16T17:16:24
41.265171,-96.174073,337.1,2024-11-16T16:49:46
41.248971,-96.163255,339.9,2024-11-16T17:03:49
41.299636,-96.164811,372,2024-11-16T16:16:22
41.268879,-96.173482,338.1,2024-11-16T16:47:15
41.300731,-96.167614,385.6,2024-11-16T16:14:53
41.254144,-96.169786,337.8,2024-11-16T16:58:05
41.27705,-96.167846,340.9,2024-11-16T16:41:12
41.280519,-96.157941,364.6,2024-11-16T17:40:03
41.249052,-96.154684,342.2,2024-11-16T17:08:18
41.28264,-96.157918,377.4,2024-11-16T17:42:05
41.258035,-96.151239,355.6,2024-11-16T17:15:20
41.274377,-96.157866,363.1,2024-11-16T17:36:13
41.262647,-96.172642,337,2024-11-16T16:51:43
41.299362,-96.164543,371.9,2024-11-16T16:16:41
41.286798,-96.161184,364.8,2024-11-16T16:33:07
41.282331,-96.16376,347.1,2024-11-16T16:36:16
41.264339,-96.172914,337.9,2024-11-16T16:50:38
41.282763,-96.157902,377.9,2024-11-16T17:42:10
41.252828,-96.153306,351.7,2024-11-16T17:11:06
41.300438,-96.166741,378.5,2024-11-16T16:15:20
41.268314,-96.157873,376.4,2024-11-16T17:32:54
41.289117,-96.157944,382.5,2024-11-16T17:45:59
41.251602,-96.154456,344.1,2024-11-16T17:10:02
41.250966,-96.165539,335,2024-11-16T17:01:52
41.261812,-96.172175,336.4,2024-11-16T16:52:15
41.301764,-96.163342,364.8,2024-11-16T17:55:50
41.259968,-96.15058,360.1,2024-11-16T17:16:43
41.282528,-96.157923,377,2024-11-16T17:42:00
41.302685,-96.166966,378.6,2024-11-16T16:13:37
41.264153,-96.150149,380.1,2024-11-16T17:21:01
41.272846,-96.15793,367.4,2024-11-16T17:35:24
41.297593,-96.157969,368.4,2024-11-16T17:51:12
41.26619,-96.17437,337,2024-11-16T16:49:12
41.294104,-96.158296,373.6,2024-11-16T16:22:55
41.271141,-96.171575,338.6,2024-11-16T16:45:32
41.300893,-96.158922,361,2024-11-16T17:53:25
41.259642,-96.171129,336.7,2024-11-16T16:54:02
41.279489,-96.16448,342.3,2024-11-16T16:38:44
41.2834,-96.157918,379.8,2024-11-16T17:42:32
41.270723,-96.157898,372.8,2024-11-16T17:34:16
41.276012,-96.168726,339.8,2024-11-16T16:42:16
41.27333,-96.170516,339.4,2024-11-16T16:43:58
41.293979,-96.157977,372.9,2024-11-16T17:49:23
41.299071,-96.158327,369.3,2024-11-16T17:52:12
41.278461,-96.166742,340.2,2024-11-16T16:39:57
41.250426,-96.154305,343.8,2024-11-16T17:09:22
41.271891,-96.171146,338.5,2024-11-16T16:44:54
41.303015,-96.167378,378.3,2024-11-16T16:13:22
41.285995,-96.15799,382.5,2024-11-16T17:44:01
41.289636,-96.158043,382.1,2024-11-16T17:46:15
41.252595,-96.168629,335.4,2024-11-16T16:59:21
41.248674,-96.159231,351.5,2024-11-16T17:06:09
41.260968,-96.171573,336.7,2024-11-16T16:53:01
41.298781,-96.158304,369.2,2024-11-16T17:52:02
41.263275,-96.172812,337.7,2024-11-16T16:51:20
41.282034,-96.164027,346,2024-11-16T16:36:27
41.301896,-96.163389,364.8,2024-11-16T17:56:00
41.264172,-96.150265,380.8,2024-11-16T17:21:04
41.294233,-96.158307,373.5,2024-11-16T16:22:50
41.288178,-96.158016,383.3,2024-11-16T17:45:15
41.300864,-96.160118,363.2,2024-11-16T17:53:55
41.285442,-96.161888,357.1,2024-11-16T16:34:10
41.276788,-96.168197,340.5,2024-11-16T16:41:38
41.262072,-96.148438,377.1,2024-11-16T17:19:01
41.2641,-96.149842,379.7,2024-11-16T17:20:53
41.264224,-96.150648,384,2024-11-16T17:21:15
41.29801,-96.158656,370.5,2024-11-16T16:20:24
41.299536,-96.164886,372.1,2024-11-16T16:16:26
41.27884,-96.157911,352.3,2024-11-16T17:38:39
41.302128,-96.166804,379.6,2024-11-16T16:13:55
41.300866,-96.159138,360.9,2024-11-16T17:53:31
41.264403,-96.151745,385.2,2024-11-16T17:22:12
41.278757,-96.15791,351.7,2024-11-16T17:38:36
41.263385,-96.172784,337.5,2024-11-16T16:51:16
41.257665,-96.171012,335.4,2024-11-16T16:55:20
41.28709,-96.160935,365.6,2024-11-16T16:32:56
41.300302,-96.165532,372.4,2024-11-16T16:15:49
41.26047,-96.171692,336.4,2024-11-16T16:53:30
41.297443,-96.15798,368.4,2024-11-16T17:51:07
41.302859,-96.167145,378.6,2024-11-16T16:13:30
41.274519,-96.157878,362.4,2024-11-16T17:36:18
41.251993,-96.167982,334.8,2024-11-16T16:59:48
41.272348,-96.170587,339,2024-11-16T16:44:31
41.302427,-96.163963,365.3,2024-11-16T17:57:15
41.262108,-96.148393,377.5,2024-11-16T17:19:04
41.248677,-96.159496,351,2024-11-16T17:05:56
41.25372,-96.16948,339.8,2024-11-16T16:58:39
41.288499,-96.159337,378.2,2024-11-16T16:31:17
41.26141,-96.171919,336.4,2024-11-16T16:52:30
41.256752,-96.171294,335.5,2024-11-16T16:56:04
41.288498,-96.159657,376.9,2024-11-16T16:31:25
41.263268,-96.148579,382.4,2024-11-16T17:19:58
41.26296,-96.1728,337.5,2024-11-16T16:51:32
41.265606,-96.157279,367.9,2024-11-16T17:31:07
41.294319,-96.158307,373.4,2024-11-16T16:22:47
41.292181,-96.157892,378.3,2024-11-16T17:47:49
41.252727,-96.15351,350.4,2024-11-16T17:10:58
41.269414,-96.157899,377.1,2024-11-16T17:33:32
41.277068,-96.167816,341,2024-11-16T16:41:10
41.248642,-96.162143,343.5,2024-11-16T17:04:29
41.252703,-96.168701,335.6,2024-11-16T16:59:18
41.295393,-96.158322,371.8,2024-11-16T16:22:05
41.282494,-96.16361,347.8,2024-11-16T16:36:09
41.248664,-96.160032,349.7,2024-11-16T17:05:35
41.290766,-96.158351,380.4,2024-11-16T16:25:55
41.270005,-96.157857,375.7,2024-11-16T17:33:52
41.252676,-96.168686,335.5,2024-11-16T16:59:19
41.30244,-96.163364,364.3,2024-11-16T17:56:42
41.291174,-96.158321,379.2,2024-11-16T16:25:40
41.288384,-96.161259,369.9,2024-11-16T16:32:06
41.263811,-96.172845,337,2024-11-16T16:51:01
41.27803,-96.157891,348.7,2024-11-16T17:38:11
41.295456,-96.158319,371.6,2024-11-16T16:22:03
41.249993,-96.164981,334.9,2024-11-16T17:02:39
41.281027,-96.157879,368.5,2024-11-16T17:40:36
41.278747,-96.157912,351.7,2024-11-16T17:38:35
41.285267,-96.16195,356.8,2024-11-16T16:34:17
41.292723,-96.157936,373.2,2024-11-16T17:48:06
41.26632,-96.17433,337.1,2024-11-16T16:49:08
41.253774,-96.153313,347.8,2024-11-16T17:11:41
41.29792,-96.159023,371.7,2024-11-16T16:20:16
41.25235,-96.168434,335,2024-11-16T16:59:31
41.268887,-96.173461,338.1,2024-11-16T16:47:14
41.284545,-96.162208,355.7,2024-11-16T16:34:42
41.286473,-96.157949,382.9,2024-11-16T17:44:18
41.263617,-96.148695,382.4,2024-11-16T17:20:11
41.249707,-96.154682,342,2024-11-16T17:08:41
41.298053,-96.162709,378.4,2024-11-16T16:18:23
41.288495,-96.160961,371.3,2024-11-16T16:31:58
41.283154,-96.163196,350.5,2024-11-16T16:35:44
41.261018,-96.150335,364,2024-11-16T17:17:32
41.299009,-96.162866,378.1,2024-11-16T16:17:40
41.301251,-96.162514,369.6,2024-11-16T17:55:11
41.275238,-96.157822,359,2024-11-16T17:36:42
41.27057,-96.157887,373.6,2024-11-16T17:34:11
41.300334,-96.165702,373,2024-11-16T16:15:46
41.281943,-96.157922,374.4,2024-11-16T17:41:16
41.296235,-96.157969,368.8,2024-11-16T17:50:31
41.263556,-96.148688,382.4,2024-11-16T17:20:08
41.250137,-96.154621,342.6,2024-11-16T17:09:06
41.261703,-96.14897,372.3,2024-11-16T17:18:27
41.275878,-96.168834,339.9,2024-11-16T16:42:21
41.26876,-96.173575,338,2024-11-16T16:47:25
41.248686,-96.157212,349.5,2024-11-16T17:07:03
41.260914,-96.150447,363.6,2024-11-16T17:17:27
41.286189,-96.16134,361.4,2024-11-16T16:33:34
41.30087,-96.160425,365.3,2024-11-16T17:54:04
41.274644,-96.169757,339.4,2024-11-16T16:43:08
41.30084,-96.161761,373.6,2024-11-16T17:54:45
41.28198,-96.157927,374.6,2024-11-16T17:41:19
41.259557,-96.150693,358.6,2024-11-16T17:16:18
41.289187,-96.159154,380.5,2024-11-16T16:30:17
41.299528,-96.158348,368.6,2024-11-16T17:52:28
41.263984,-96.148818,382.6,2024-11-16T17:20:23
41.265422,-96.17421,337.1,2024-11-16T16:49:37
41.248723,-96.157985,351.4,2024-11-16T17:06:43
41.297993,-96.158311,368.7,2024-11-16T16:20:33
41.248681,-96.155685,343.5,2024-11-16T17:07:42
41.299647,-96.158334,368.1,2024-11-16T17:52:32
41.265619,-96.157636,368.1,2024-11-16T17:31:15
41.248692,-96.159597,350.8,2024-11-16T17:05:51
41.270997,-96.171695,338.8,2024-11-16T16:45:43
41.300895,-96.158721,361.1,2024-11-16T17:53:19
41.267071,-96.173891,338.3,2024-11-16T16:48:37
41.261126,-96.150041,364.9,2024-11-16T17:17:44
41.264496,-96.173166,337.7,2024-11-16T16:50:21
41.268326,-96.173788,337.7,2024-11-16T16:47:53
41.254726,-96.152823,349.4,2024-11-16T17:12:31
41.252032,-96.167147,335.4,2024-11-16T17:00:19
41.292695,-96.157936,373.3,2024-11-16T17:48:05
41.299156,-96.162857,377.5,2024-11-16T16:17:34
41.275387,-96.169236,339.7,2024-11-16T16:42:39
41.280924,-96.157932,367.6,2024-11-16T17:40:31
41.284122,-96.162346,357.1,2024-11-16T16:34:59
41.248676,-96.158617,351.8,2024-11-16T17:06:26
41.302125,-96.163374,364.5,2024-11-16T17:56:17
41.302974,-96.167312,378.3,2024-11-16T16:13:24
41.252296,-96.154092,346,2024-11-16T17:10:31
41.300846,-96.161539,372.8,2024-11-16T17:54:38
41.27984,-96.164514,341.9,2024-11-16T16:38:29
41.266581,-96.157945,371.6,2024-11-16T17:31:55
41.301738,-96.163132,365,2024-11-16T17:55:39
41.28173,-96.15783,373.2,2024-11-16T17:41:02
41.282332,-96.157931,376.2,2024-11-16T17:41:46
41.267864,-96.173956,337.9,2024-11-16T16:48:11
41.278965,-96.157922,353.2,2024-11-16T17:38:48
41.252359,-96.166187,336.7,2024-11-16T17:00:55
41.254698,-96.152838,349.3,2024-11-16T17:12:29
41.303494,-96.168186,378.4,2024-11-16T16:12:57
41.300815,-96.15833,362.2,2024-11-16T17:53:08
41.274594,-96.169817,339.3,2024-11-16T16:43:10
41.286936,-96.157954,383.2,2024-11-16T17:44:34
41.259038,-96.150811,357.6,2024-11-16T17:16:00
41.252094,-96.154191,345.4,2024-11-16T17:10:20
41.282207,-96.157945,375.7,2024-11-16T17:41:37
41.25925,-96.15075,357.9,2024-11-16T17:16:07
41.260523,-96.150478,362.2,2024-11-16T17:17:13
41.273777,-96.170309,339.3,2024-11-16T16:43:40
41.261061,-96.171618,336.7,2024-11-16T16:52:53
41.274224,-96.157883,363.8,2024-11-16T17:36:07
41.262669,-96.172668,337,2024-11-16T16:51:42
41.291374,-96.158325,378.7,2024-11-16T16:25:33
41.252311,-96.166027,336.7,2024-11-16T17:00:59
41.289173,-96.158734,381.2,2024-11-16T16:27:04
41.253976,-96.153493,347.8,2024-11-16T17:11:50
41.261299,-96.149662,366.5,2024-11-16T17:17:59
41.284063,-96.162371,357.1,2024-11-16T16:35:03
41.301086,-96.162355,371.7,2024-11-16T17:55:04
41.262119,-96.148377,377.7,2024-11-16T17:19:06
41.264262,-96.153133,382.5,2024-11-16T17:22:48
41.283513,-96.157931,380.1,2024-11-16T17:42:36
41.248738,-96.154697,342,2024-11-16T17:08:07
41.250935,-96.165535,335,2024-11-16T17:01:53
41.293743,-96.158295,374.1,2024-11-16T16:23:09
41.269581,-96.157881,376.8,2024-11-16T17:33:37
41.277618,-96.157758,348.6,2024-11-16T17:37:58
41.271226,-96.157899,370.6,2024-11-16T17:34:32
41.283813,-96.157949,380.8,2024-11-16T17:42:47
41.272011,-96.170966,338.7,2024-11-16T16:44:48
41.285933,-96.161414,360.3,2024-11-16T16:33:49
41.266639,-96.157946,371.8,2024-11-16T17:31:57
41.26612,-96.174372,337,2024-11-16T16:49:14
41.291791,-96.1579,378.5,2024-11-16T17:47:27
41.255921,-96.171038,335.7,2024-11-16T16:56:34
41.260464,-96.150478,361.9,2024-11-16T17:17:10
41.298746,-96.162842,378.5,2024-11-16T16:17:51
41.285836,-96.161453,359.6,2024-11-16T16:33:53
41.263866,-96.148788,382.5,2024-11-16T17:20:19
41.260607,-96.150461,362.5,2024-11-16T17:17:16
41.302394,-96.164127,366,2024-11-16T17:57:26
41.272376,-96.170596,339,2024-11-16T16:44:30
41.287825,-96.161402,367.4,2024-11-16T16:32:26
41.266432,-96.174261,337.2,2024-11-16T16:49:04
41.248654,-96.160777,347.3,2024-11-16T17:05:14
41.276874,-96.168098,340.6,2024-11-16T16:41:30
41.264263,-96.172882,337.8,2024-11-16T16:50:44
41.270877,-96.171756,338.8,2024-11-16T16:45:51
41.253913,-96.1535,347.8,2024-11-16T17:11:48
41.297457,-96.160571,376.6,2024-11-16T16:19:31
41.269817,-96.172318,339,2024-11-16T16:46:29
41.278538,-96.166737,340.2,2024-11-16T16:39:55
41.297462,-96.160461,376.5,2024-11-16T16:19:34
41.278683,-96.157916,351.2,2024-11-16T17:38:33
41.292541,-96.157934,373.5,2024-11-16T17:48:00
41.277705,-96.167469,339.7,2024-11-16T16:40:32
41.262906,-96.172771,337.5,2024-11-16T16:51:33
41.257532,-96.151472,354.8,2024-11-16T17:15:01
41.257394,-96.151565,354.6,2024-11-16T17:14:55
41.270517,-96.157884,373.8,2024-11-16T17:34:09
41.248695,-96.156912,348.4,2024-11-16T17:07:11
41.257092,-96.152437,353.7,2024-11-16T17:14:25
41.293338,-96.158332,374.5,2024-11-16T16:23:24
41.282094,-96.157955,375.2,2024-11-16T17:41:28
41.260013,-96.15057,360.3,2024-11-16T17:16:46
41.276458,-96.157868,353.2,2024-11-16T17:37:22
41.279136,-96.166049,340.9,2024-11-16T16:39:27
41.265992,-96.157963,369.5,2024-11-16T17:31:33
41.24981,-96.154695,342.1,2024-11-16T17:08:47
41.26375,-96.172844,337,2024-11-16T16:51:03
41.271982,-96.171033,338.6,2024-11-16T16:44:50
41.25923,-96.170839,337.2,2024-11-16T16:54:19
41.256415,-96.15241,352.6,2024-11-16T17:13:37
41.274625,-96.169785,339.4,2024-11-16T16:43:09
41.249839,-96.154702,342.1,2024-11-16T17:08:49
41.280445,-96.157928,364.1,2024-11-16T17:39:57
41.274582,-96.169825,339.3,2024-11-16T16:43:11
41.283682,-96.157952,380.6,2024-11-16T17:42:42
41.297563,-96.159901,375.5,2024-11-16T16:19:50
41.27568,-96.168979,339.8,2024-11-16T16:42:28
41.276718,-96.168256,340.4,2024-11-16T16:41:44
41.26541,-96.155916,372.2,2024-11-16T17:30:34
41.262007,-96.172186,336.4,2024-11-16T16:52:08
41.264312,-96.153075,382.8,2024-11-16T17:22:46
41.263487,-96.154396,373.5,2024-11-16T17:23:39
41.300431,-96.158329,364.3,2024-11-16T17:52:56
41.288606,-96.158001,383.1,2024-11-16T17:45:39
41.299376,-96.163636,374,2024-11-16T16:17:07
41.301763,-96.163292,364.9,2024-11-16T17:55:48
41.248662,-96.15557,343.2,2024-11-16T17:07:44
41.29335,-96.157904,372.9,2024-11-16T17:48:26
41.256715,-96.152516,353.2,2024-11-16T17:13:57
41.295954,-96.157964,369.9,2024-11-16T17:50:22
41.264817,-96.155299,377.1,2024-11-16T17:30:10
41.275628,-96.16902,339.8,2024-11-16T16:42:30
41.272535,-96.157943,367.8,2024-11-16T17:35:14
41.28995,-96.157956,382.1,2024-11-16T17:46:26
41.301797,-96.163381,364.8,2024-11-16T17:55:54
41.284517,-96.162217,355.7,2024-11-16T16:34:43
41.265577,-96.156866,367.9,2024-11-16T17:30:57
41.251467,-96.154547,343.7,2024-11-16T17:09:57
41.264788,-96.1553,377.1,2024-11-16T17:30:09
41.280796,-96.157946,366.7,2024-11-16T17:40:24
41.269209,-96.172918,338.6,2024-11-16T16:46:55
41.299488,-96.164933,372.2,2024-11-16T16:16:28
41.286123,-96.161366,361.2,2024-11-16T16:33:39
41.28862,-96.158003,383.1,2024-11-16T17:45:40
41.272958,-96.15794,367.2,2024-11-16T17:35:28
41.268568,-96.173656,337.9,2024-11-16T16:47:39
41.303309,-96.167826,378.4,2024-11-16T16:13:07
41.30248,-96.163812,364.8,2024-11-16T17:57:06
41.298725,-96.158309,369.2,2024-11-16T17:52:00
41.256184,-96.171127,335.6,2024-11-16T16:56:23
41.279455,-96.165273,341,2024-11-16T16:39:05
41.27777,-96.167188,339.9,2024-11-16T16:40:25
41.256513,-96.152448,352.8,2024-11-16T17:13:44
41.263513,-96.155007,373.8,2024-11-16T17:23:54
41.264197,-96.15043,382.5,2024-11-16T17:21:08
41.27328,-96.157921,366.8,2024-11-16T17:35:38
41.296136,-96.157956,369.2,2024-11-16T17:50:28
41.284717,-96.157952,382,2024-11-16T17:43:17
41.280849,-96.157935,367.1,2024-11-16T17:40:27
41.280831,-96.157941,367,2024-11-16T17:40:26
41.26105,-96.171606,336.7,2024-11-16T16:52:54
41.26749,-96.157871,375,2024-11-16T17:32:27
41.300508,-96.16725,381.2,2024-11-16T16:15:06
41.251661,-96.154417,344.3,2024-11-16T17:10:05
41.252947,-96.168884,336.3,2024-11-16T16:59:09
41.261971,-96.148622,375.6,2024-11-16T17:18:48
41.275852,-96.168856,339.9,2024-11-16T16:42:22
41.252157,-96.165722,336.5,2024-11-16T17:01:08
41.280697,-96.157958,366,2024-11-16T17:40:16
41.279083,-96.166149,340.8,2024-11-16T16:39:31
41.283258,-96.157926,379.4,2024-11-16T17:42:27
41.251745,-96.165547,336.1,2024-11-16T17:01:23
41.301225,-96.162494,369.9,2024-11-16T17:55:10
41.291792,-96.158267,378.4,2024-11-16T16:25:19
41.278302,-96.16679,340.1,2024-11-16T16:40:03
41.294753,-96.158319,373,2024-11-16T16:22:31
41.287422,-96.161076,366.8,2024-11-16T16:32:42
41.288774,-96.158841,380.6,2024-11-16T16:31:00
41.264205,-96.150505,383.1,2024-11-16T17:21:10
41.268916,-96.173377,338.2,2024-11-16T16:47:11
41.283102,-96.163235,350.2,2024-11-16T16:35:46
41.279449,-96.164656,342.1,2024-11-16T16:38:49
41.277685,-96.157762,348.5,2024-11-16T17:38:00
41.293216,-96.158313,374.8,2024-11-16T16:23:31
41.248695,-96.15672,347.6,2024-11-16T17:07:16
41.297983,-96.162304,378.6,2024-11-16T16:18:35
41.258626,-96.151047,356.7,2024-11-16T17:15:44
41.270352,-96.172043,339,2024-11-16T16:46:09
41.298096,-96.162901,378.3,2024-11-16T16:18:18
41.279209,-96.165882,341.1,2024-11-16T16:39:22
41.28127,-96.157838,370.3,2024-11-16T17:40:45
41.264511,-96.173215,337.7,2024-11-16T16:50:19
41.298006,-96.162407,378.6,2024-11-16T16:18:33
41.29728,-96.158297,367.9,2024-11-16T16:20:59
41.28852,-96.160593,372.8,2024-11-16T16:31:49
41.257083,-96.152472,353.6,2024-11-16T17:14:23
41.266111,-96.157958,369.9,2024-11-16T17:31:38
41.297497,-96.160964,377,2024-11-16T16:19:21
41.288666,-96.158924,379.9,2024-11-16T16:31:03
41.28516,-96.161973,356.6,2024-11-16T16:34:21
41.256699,-96.152509,353.2,2024-11-16T17:13:56
41.294748,-96.157931,372.9,2024-11-16T17:49:47
41.252376,-96.168455,335.1,2024-11-16T16:59:30
41.249393,-96.164153,336.6,2024-11-16T17:03:14
41.249895,-96.1547,342.1,2024-11-16T17:08:53
41.274989,-96.1579,360.1,2024-11-16T17:36:34
41.282911,-96.16335,349.4,2024-11-16T16:35:53
41.295922,-96.15797,370,2024-11-16T17:50:21
41.248667,-96.158763,351.8,2024-11-16T17:06:22
41.251954,-96.167437,335.2,2024-11-16T17:00:03
41.268452,-96.173706,337.8,2024-11-16T16:47:47
41.267186,-96.173881,338.2,2024-11-16T16:48:34
41.249878,-96.154704,342.1,2024-11-16T17:08:52
41.287201,-96.160823,366.1,2024-11-16T16:32:52
41.254857,-96.15268,349.8,2024-11-16T17:12:41
41.261814,-96.148818,373.8,2024-11-16T17:18:35
41.298162,-96.162906,378.4,2024-11-16T16:18:15
41.257097,-96.152425,353.7,2024-11-16T17:14:26
41.253174,-96.169038,337.3,2024-11-16T16:59:01
41.279468,-96.16523,341,2024-11-16T16:39:04
41.274434,-96.157874,362.8,2024-11-16T17:36:15
41.300859,-96.161218,370.8,2024-11-16T17:54:29
41.253433,-96.153214,348.4,2024-11-16T17:11:29
41.260243,-96.171655,336.2,2024-11-16T16:53:38
41.289521,-96.158023,382.1,2024-11-16T17:46:11
41.261559,-96.149333,370.4,2024-11-16T17:18:15
41.259402,-96.150727,358.2,2024-11-16T17:16:12
41.253371,-96.153215,348.8,2024-11-16T17:11:27
41.26428,-96.172882,337.8,2024-11-16T16:50:43
41.283242,-96.157926,379.4,2024-11-16T17:42:26
41.291406,-96.158324,378.6,2024-11-16T16:25:32
41.273506,-96.170484,339.4,2024-11-16T16:43:51
41.281854,-96.157896,374,2024-11-16T17:41:10
41.299358,-96.164892,372.3,2024-11-16T16:16:32
41.259839,-96.171369,336,2024-11-16T16:53:53
41.287526,-96.157968,383.6,2024-11-16T17:44:54
41.301764,-96.163172,364.9,2024-11-16T17:55:42
41.255196,-96.152443,350.4,2024-11-16T17:12:54
41.273675,-96.170359,339.4,2024-11-16T16:43:43
41.271684,-96.157923,369.3,2024-11-16T17:34:47
41.301761,-96.163155,365,2024-11-16T17:55:41
41.261355,-96.149539,367.6,2024-11-16T17:18:04
41.258554,-96.170981,336.3,2024-11-16T16:54:43
41.298521,-96.162852,378.5,2024-11-16T16:18:00
41.293887,-96.158295,374,2024-11-16T16:23:04
41.252974,-96.153198,351.4,2024-11-16T17:11:13
41.299873,-96.164845,371.7,2024-11-16T16:16:12
41.293011,-96.157941,372.8,2024-11-16T17:48:16
41.249322,-96.163942,337.1,2024-11-16T17:03:25
41.286884,-96.161114,365,2024-11-16T16:33:04
41.251125,-96.154557,343.4,2024-11-16T17:09:46
41.275415,-96.157862,358.3,2024-11-16T17:36:47
41.281755,-96.164096,345.3,2024-11-16T16:36:37
41.248664,-96.160081,349.6,2024-11-16T17:05:34
41.294801,-96.158323,373,2024-11-16T16:22:29
41.302461,-96.16386,364.9,2024-11-16T17:57:09
41.294112,-96.157978,372.9,2024-11-16T17:49:28
41.254437,-96.170006,336.8,2024-11-16T16:57:36
41.264421,-96.173041,337.9,2024-11-16T16:50:29
41.296566,-96.157988,368.5,2024-11-16T17:50:40
41.288024,-96.161399,368,2024-11-16T16:32:19
41.297583,-96.159835,375.4,2024-11-16T16:19:52
41.264368,-96.1513,385.1,2024-11-16T17:21:51
41.253916,-96.169614,339.1,2024-11-16T16:58:25
41.248681,-96.157405,350.1,2024-11-16T17:06:58
41.28513,-96.157973,382.1,2024-11-16T17:43:32
41.280013,-96.165403,341.9,2024-11-16T16:37:45
41.297463,-96.16081,376.9,2024-11-16T16:19:25
41.264376,-96.155431,375.1,2024-11-16T17:29:53
41.302417,-96.166843,378.6,2024-11-16T16:13:45
41.290899,-96.157984,380.6,2024-11-16T17:46:59
41.28569,-96.157998,382.3,2024-11-16T17:43:51
41.281839,-96.157892,373.9,2024-11-16T17:41:09
41.284139,-96.162332,357.1,2024-11-16T16:34:58
41.252204,-96.165762,336.6,2024-11-16T17:01:06
41.282391,-96.163678,347.4,2024-11-16T16:36:13
